frame,time_seconds,rank,frequency_hz,magnitude_db
2340,4.680000,4,4148.438,8.466
2340,4.680000,5,4523.438,8.353
2340,4.680000,6,4289.062,8.126
2340,4.680000,7,2976.562,7.334
2340,4.680000,8,2929.688,6.885
2341,4.682000,1,4218.750,15.382
2341,4.682000,2,4195.312,11.685
2341,4.682000,3,4242.188,11.440
2341,4.682000,4,2976.562,8.662
2341,4.682000,5,2929.688,8.487
2341,4.682000,6,4148.438,8.424
2341,4.682000,7,2953.125,8.351
2341,4.682000,8,4523.438,7.669
2342,4.684000,1,4218.750,14.989
2342,4.684000,2,4195.312,12.703
2342,4.684000,3,4242.188,10.935
2342,4.684000,4,2953.125,9.857
2342,4.684000,5,2929.688,9.730
2342,4.684000,6,2976.562,9.682
2342,4.684000,7,3000.000,8.130
2342,4.684000,8,4148.438,8.068
2343,4.686000,1,4218.750,14.346
2343,4.686000,2,4195.312,13.555
2343,4.686000,3,2953.125,10.837
2343,4.686000,4,2929.688,10.598
2343,4.686000,5,2976.562,10.409
2343,4.686000,6,4242.188,10.071
2343,4.686000,7,2906.250,9.127
2343,4.686000,8,3000.000,9.021
2344,4.688000,1,4195.312,14.211
2344,4.688000,2,4218.750,13.453
2344,4.688000,3,2953.125,11.351
2344,4.688000,4,2929.688,11.122
2344,4.688000,5,2976.562,10.831
2344,4.688000,6,2906.250,10.081
2344,4.688000,7,4171.875,9.518
2344,4.688000,8,3000.000,9.433
2345,4.690000,1,4195.312,14.632
2345,4.690000,2,4218.750,12.365
2345,4.690000,3,2953.125,11.438
2345,4.690000,4,2929.688,11.305
2345,4.690000,5,2976.562,10.950
2345,4.690000,6,2906.250,10.617
2345,4.690000,7,4171.875,9.873
2345,4.690000,8,3000.000,9.394
2346,4.692000,1,4195.312,14.783
2346,4.692000,2,4218.750,11.227
2346,4.692000,3,2929.688,11.156
2346,4.692000,4,2953.125,11.098
2346,4.692000,5,2976.562,10.774
2346,4.692000,6,2906.250,10.747
2346,4.692000,7,4171.875,9.850
2346,4.692000,8,3000.000,8.892
2347,4.694000,1,4195.312,14.670
2347,4.694000,2,2929.688,10.645
2347,4.694000,3,2906.250,10.504
2347,4.694000,4,2953.125,10.334
2347,4.694000,5,2976.562,10.284
2347,4.694000,6,4218.750,10.221
2347,4.694000,7,4171.875,9.509
2347,4.694000,8,3000.000,7.905
2348,4.696000,1,4195.312,14.276
2348,4.696000,2,2906.250,9.902
2348,4.696000,3,2929.688,9.723
2348,4.696000,4,4218.750,9.609
2348,4.696000,5,2976.562,9.443
2348,4.696000,6,2953.125,9.133
2348,4.696000,7,4171.875,8.971
2348,4.696000,8,4335.938,7.347
2349,4.698000,1,4195.312,13.625
2349,4.698000,2,4218.750,9.429
2349,4.698000,3,2906.250,8.942
2349,4.698000,4,2929.688,8.321
2349,4.698000,5,4171.875,8.313
2349,4.698000,6,2976.562,8.222
2349,4.698000,7,2953.125,7.441
2349,4.698000,8,4335.938,7.388
2350,4.700000,1,4195.312,12.772
2350,4.700000,2,4218.750,9.397
2350,4.700000,3,2906.250,7.641
2350,4.700000,4,4171.875,7.569
2350,4.700000,5,4335.938,7.444
2350,4.700000,6,2976.562,6.631
2350,4.700000,7,2929.688,6.308
2350,4.700000,8,2765.625,5.634
2351,4.702000,1,4195.312,11.797
2351,4.702000,2,4218.750,9.173
2351,4.702000,3,4335.938,7.514
2351,4.702000,4,4171.875,6.699
2351,4.702000,5,2906.250,5.997
2351,4.702000,6,4312.500,5.429
2351,4.702000,7,4265.625,4.677
2351,4.702000,8,2976.562,4.619
2352,4.704000,1,4195.312,10.813
2352,4.704000,2,4218.750,8.438
2352,4.704000,3,4335.938,7.549
2352,4.704000,4,4312.500,6.245
2352,4.704000,5,4242.188,5.736
2352,4.704000,6,4171.875,5.592
2352,4.704000,7,4500.000,5.491
2352,4.704000,8,4265.625,5.010
2353,4.706000,1,4195.312,9.919
2353,4.706000,2,4335.938,7.504
2353,4.706000,3,4218.750,6.933
2353,4.706000,4,4312.500,6.727
2353,4.706000,5,4242.188,6.678
2353,4.706000,6,4500.000,6.014
2353,4.706000,7,4429.688,5.573
2353,4.706000,8,4265.625,4.859
2354,4.708000,1,4195.312,9.155
2354,4.708000,2,4242.188,7.359
2354,4.708000,3,4335.938,7.237
2354,4.708000,4,4312.500,6.944
2354,4.708000,5,4429.688,6.147
2354,4.708000,6,4500.000,6.068
2354,4.708000,7,4359.375,4.962
2354,4.708000,8,140.625,4.714
2355,4.710000,1,4195.312,8.532
2355,4.710000,2,4242.188,7.758
2355,4.710000,3,4312.500,6.914
2355,4.710000,4,4335.938,6.635
2355,4.710000,5,4429.688,6.570
2355,4.710000,6,4359.375,5.949
2355,4.710000,7,4500.000,5.609
2355,4.710000,8,140.625,4.515
2356,4.712000,1,4195.312,8.162
2356,4.712000,2,4242.188,7.829
2356,4.712000,3,4429.688,6.899
2356,4.712000,4,4312.500,6.683
2356,4.712000,5,4359.375,6.532
2356,4.712000,6,4335.938,5.588
2356,4.712000,7,3117.188,4.928
2356,4.712000,8,4500.000,4.725
2357,4.714000,1,4195.312,8.108
2357,4.714000,2,4242.188,7.599
2357,4.714000,3,4429.688,7.184
2357,4.714000,4,4359.375,6.843
2357,4.714000,5,4312.500,6.359
2357,4.714000,6,3117.188,5.472
2357,4.714000,7,3046.875,4.325
2357,4.714000,8,4335.938,3.986
2358,4.716000,1,4195.312,8.437
2358,4.716000,2,4429.688,7.490
2358,4.716000,3,4242.188,6.995
2358,4.716000,4,4359.375,6.842
2358,4.716000,5,4312.500,6.019
2358,4.716000,6,3117.188,5.746
2358,4.716000,7,3046.875,5.288
2358,4.716000,8,3140.625,5.065
2359,4.718000,1,4195.312,9.080
2359,4.718000,2,4429.688,7.833
2359,4.718000,3,4359.375,6.497
2359,4.718000,4,3046.875,6.014
2359,4.718000,5,4242.188,5.982
2359,4.718000,6,3140.625,5.890
2359,4.718000,7,4312.500,5.886
2359,4.718000,8,3117.188,5.709
2360,4.720000,1,4195.312,9.887
2360,4.720000,2,4429.688,8.181
2360,4.720000,3,4218.750,7.242
2360,4.720000,4,3140.625,6.448
2360,4.720000,5,3046.875,6.384
2360,4.720000,6,4312.500,6.167
2360,4.720000,7,4289.062,5.945
2360,4.720000,8,4359.375,5.806
2361,4.722000,1,4195.312,10.693
2361,4.722000,2,4429.688,8.551
2361,4.722000,3,4218.750,8.364
2361,4.722000,4,4289.062,7.409
2361,4.722000,5,3140.625,6.791
2361,4.722000,6,4312.500,6.788
2361,4.722000,7,3046.875,6.381
2361,4.722000,8,4171.875,5.746
2362,4.724000,1,4195.312,11.386
2362,4.724000,2,4429.688,8.927
2362,4.724000,3,4218.750,8.897
2362,4.724000,4,4289.062,8.647
2362,4.724000,5,4312.500,7.657
2362,4.724000,6,4171.875,7.530
2362,4.724000,7,3140.625,6.889
2362,4.724000,8,3023.438,6.780
2363,4.726000,1,4195.312,11.940
2363,4.726000,2,4289.062,9.558
2363,4.726000,3,4429.688,9.249
2363,4.726000,4,4218.750,8.983
2363,4.726000,5,4171.875,8.728
2363,4.726000,6,4312.500,8.572
2363,4.726000,7,3023.438,7.865
2363,4.726000,8,3140.625,6.719
2364,4.728000,1,4195.312,12.469
2364,4.728000,2,4289.062,10.190
2364,4.728000,3,4429.688,9.473
2364,4.728000,4,4312.500,9.222
2364,4.728000,5,4171.875,9.185
2364,4.728000,6,3023.438,8.706
2364,4.728000,7,4218.750,8.575
2364,4.728000,8,3000.000,7.433
2365,4.730000,1,4195.312,13.071
2365,4.730000,2,4289.062,10.362
2365,4.730000,3,4312.500,9.688
2365,4.730000,4,4429.688,9.531
2365,4.730000,5,3023.438,9.304
2365,4.730000,6,4171.875,8.868
2365,4.730000,7,3000.000,8.215
2365,4.730000,8,4453.125,7.877
2366,4.732000,1,4195.312,13.781
2366,4.732000,2,4125.000,10.212
2366,4.732000,3,4289.062,10.136
2366,4.732000,4,4312.500,9.925
2366,4.732000,5,3023.438,9.683
2366,4.732000,6,4429.688,9.507
2366,4.732000,7,3000.000,8.695
2366,4.732000,8,4453.125,8.462
2367,4.734000,1,4195.312,14.602
2367,4.734000,2,4125.000,12.722
2367,4.734000,3,3023.438,9.862
2367,4.734000,4,4289.062,9.806
2367,4.734000,5,4312.500,9.670
2367,4.734000,6,4148.438,9.431
2367,4.734000,7,4429.688,9.297
2367,4.734000,8,4453.125,8.951
2368,4.736000,1,4195.312,15.418
2368,4.736000,2,4125.000,15.050
2368,4.736000,3,4148.438,11.745
2368,4.736000,4,3023.438,9.830
2368,4.736000,5,4171.875,9.485
2368,4.736000,6,4289.062,9.299
2368,4.736000,7,4453.125,9.278
2368,4.736000,8,4101.562,9.163
2369,4.738000,1,4125.000,17.130
2369,4.738000,2,4195.312,16.111
2369,4.738000,3,4148.438,14.401
2369,4.738000,4,4171.875,12.810
2369,4.738000,5,4101.562,11.893
2369,4.738000,6,3023.438,9.584
2369,4.738000,7,4453.125,9.446
2369,4.738000,8,3000.000,8.948
2370,4.740000,1,4125.000,18.902
2370,4.740000,2,4148.438,16.945
2370,4.740000,3,4195.312,16.659
2370,4.740000,4,4171.875,15.762
2370,4.740000,5,4101.562,13.997
2370,4.740000,6,4078.125,9.560
2370,4.740000,7,4453.125,9.426
2370,4.740000,8,3023.438,9.133
2371,4.742000,1,4125.000,20.357
2371,4.742000,2,4148.438,19.147
2371,4.742000,3,4171.875,18.042
2371,4.742000,4,4195.312,17.061
2371,4.742000,5,4101.562,15.547
2371,4.742000,6,4078.125,9.872
2371,4.742000,7,4453.125,9.226
2371,4.742000,8,3000.000,8.604
2372,4.744000,1,4125.000,21.529
2372,4.744000,2,4148.438,20.924
2372,4.744000,3,4171.875,19.688
2372,4.744000,4,4195.312,17.370
2372,4.744000,5,4101.562,16.620
2372,4.744000,6,4078.125,9.737
2372,4.744000,7,4453.125,8.837
2372,4.744000,8,4476.562,8.553
2373,4.746000,1,4125.000,22.444
2373,4.746000,2,4148.438,22.256
2373,4.746000,3,4171.875,20.815
2373,4.746000,4,4195.312,17.601
2373,4.746000,5,4101.562,17.308
2373,4.746000,6,4078.125,9.066
2373,4.746000,7,4453.125,8.194
2373,4.746000,8,4476.562,8.191
2374,4.748000,1,4125.000,23.136
2374,4.748000,2,4148.438,23.132
2374,4.748000,3,4171.875,21.519
2374,4.748000,4,4195.312,17.765
2374,4.748000,5,4101.562,17.688
2374,4.748000,6,4078.125,7.747
2374,4.748000,7,4476.562,7.584
2374,4.748000,8,4289.062,7.500
2375,4.750000,1,4125.000,23.634
2375,4.750000,2,4148.438,23.544
2375,4.750000,3,4171.875,21.879
2375,4.750000,4,4101.562,17.835
2375,4.750000,5,4195.312,17.832
2375,4.750000,6,4406.250,8.232
2375,4.750000,7,4289.062,8.049
2375,4.750000,8,4382.812,7.714
2376,4.752000,1,4125.000,23.959
2376,4.752000,2,4148.438,23.470
2376,4.752000,3,4171.875,21.955
2376,4.752000,4,4101.562,17.869
2376,4.752000,5,4195.312,17.761
2376,4.752000,6,4406.250,9.232
2376,4.752000,7,4289.062,8.516
2376,4.752000,8,4382.812,8.409
2377,4.754000,1,4125.000,24.140
2377,4.754000,2,4148.438,22.843
2377,4.754000,3,4171.875,21.811
2377,4.754000,4,4101.562,17.970
2377,4.754000,5,4195.312,17.457
2377,4.754000,6,4406.250,10.286
2377,4.754000,7,4289.062,8.748
2377,4.754000,8,4382.812,8.675
2378,4.756000,1,4125.000,24.213
2378,4.756000,2,4148.438,21.529
2378,4.756000,3,4171.875,21.492
2378,4.756000,4,4101.562,18.337
2378,4.756000,5,4195.312,16.817
2378,4.756000,6,4406.250,11.262
2378,4.756000,7,4289.062,8.909
2378,4.756000,8,4382.812,8.711
2379,4.758000,1,4125.000,24.210
2379,4.758000,2,4171.875,20.997
2379,4.758000,3,4148.438,19.274
2379,4.758000,4,4101.562,19.093
2379,4.758000,5,4195.312,15.795
2379,4.758000,6,4406.250,12.103
2379,4.758000,7,4289.062,8.862
2379,4.758000,8,4429.688,8.779
2380,4.760000,1,4125.000,24.193
2380,4.760000,2,4171.875,20.286
2380,4.760000,3,4101.562,20.157
2380,4.760000,4,4148.438,15.472
2380,4.760000,5,4195.312,14.416
2380,4.760000,6,4406.250,12.708
2380,4.760000,7,4429.688,9.350
2380,4.760000,8,4078.125,9.108
2381,4.762000,1,4125.000,24.266
2381,4.762000,2,4101.562,21.304
2381,4.762000,3,4171.875,19.327
2381,4.762000,4,4406.250,13.093
2381,4.762000,5,4195.312,12.764
2381,4.762000,6,4078.125,10.279
2381,4.762000,7,4429.688,9.582
2381,4.762000,8,4218.750,9.174
2382,4.764000,1,4125.000,24.524
2382,4.764000,2,4101.562,22.329
2382,4.764000,3,4171.875,18.164
2382,4.764000,4,4406.250,13.170
2382,4.764000,5,4078.125,11.146
2382,4.764000,6,4195.312,11.004
2382,4.764000,7,4429.688,9.626
2382,4.764000,8,4218.750,9.429
2383,4.766000,1,4125.000,24.986
2383,4.766000,2,4101.562,23.110
2383,4.766000,3,4171.875,17.025
2383,4.766000,4,4148.438,15.695
2383,4.766000,5,4406.250,12.991
2383,4.766000,6,4078.125,11.889
2383,4.766000,7,4429.688,9.437
2383,4.766000,8,4195.312,9.417
2384,4.768000,1,4125.000,25.582
2384,4.768000,2,4101.562,23.596
2384,4.768000,3,4148.438,19.629
2384,4.768000,4,4171.875,16.373
2384,4.768000,5,4078.125,12.579
2384,4.768000,6,4406.250,12.557
2384,4.768000,7,4382.812,9.371
2384,4.768000,8,4242.188,9.105
2385,4.770000,1,4125.000,26.210
2385,4.770000,2,4101.562,23.766
2385,4.770000,3,4148.438,22.062
2385,4.770000,4,4171.875,16.547
2385,4.770000,5,4078.125,13.176
2385,4.770000,6,4406.250,11.900
2385,4.770000,7,4242.188,10.357
2385,4.770000,8,4382.812,9.391
2386,4.772000,1,4125.000,26.784
2386,4.772000,2,4148.438,23.631
2386,4.772000,3,4101.562,23.618
2386,4.772000,4,4171.875,17.276
2386,4.772000,5,4078.125,13.610
2386,4.772000,6,4242.188,11.490
2386,4.772000,7,4406.250,11.023
2386,4.772000,8,4195.312,9.977
2387,4.774000,1,4125.000,27.243
2387,4.774000,2,4148.438,24.606
2387,4.774000,3,4101.562,23.160
2387,4.774000,4,4171.875,18.061
2387,4.774000,5,4078.125,13.795
2387,4.774000,6,4242.188,12.425
2387,4.774000,7,4195.312,11.779
2387,4.774000,8,4265.625,10.649
2388,4.776000,1,4125.000,27.558
2388,4.776000,2,4148.438,25.121
2388,4.776000,3,4101.562,22.412
2388,4.776000,4,4171.875,18.607
2388,4.776000,5,4078.125,13.682
2388,4.776000,6,4195.312,13.584
2388,4.776000,7,4242.188,13.139
2388,4.776000,8,4265.625,11.743
2389,4.778000,1,4125.000,27.720
2389,4.778000,2,4148.438,25.268
2389,4.778000,3,4101.562,21.416
2389,4.778000,4,4171.875,18.734
2389,4.778000,5,4195.312,15.258
2389,4.778000,6,4242.188,13.548
2389,4.778000,7,4078.125,13.172
2389,4.778000,8,4265.625,12.419
2390,4.780000,1,4125.000,27.721
2390,4.780000,2,4148.438,25.156
2390,4.780000,3,4101.562,20.264
2390,4.780000,4,4171.875,18.302
2390,4.780000,5,4195.312,16.801
2390,4.780000,6,4218.750,13.990
2390,4.780000,7,4242.188,13.587
2390,4.780000,8,4265.625,12.827
2391,4.782000,1,4125.000,27.564
2391,4.782000,2,4148.438,24.918
2391,4.782000,3,4101.562,19.079
2391,4.782000,4,4195.312,18.199
2391,4.782000,5,4171.875,17.217
2391,4.782000,6,4218.750,14.778
2391,4.782000,7,4242.188,13.371
2391,4.782000,8,4265.625,12.918
2392,4.784000,1,4125.000,27.255
2392,4.784000,2,4148.438,24.732
2392,4.784000,3,4195.312,19.430
2392,4.784000,4,4101.562,17.966
2392,4.784000,5,4171.875,15.520
2392,4.784000,6,4218.750,14.787
2392,4.784000,7,4242.188,13.089
2392,4.784000,8,4265.625,12.610
2393,4.786000,1,4125.000,26.799
2393,4.786000,2,4148.438,24.777
2393,4.786000,3,4195.312,20.436
2393,4.786000,4,4101.562,16.967
2393,4.786000,5,4171.875,14.177
2393,4.786000,6,4218.750,14.070
2393,4.786000,7,4242.188,12.749
2393,4.786000,8,4054.688,12.497
2394,4.788000,1,4125.000,26.206
2394,4.788000,2,4148.438,25.136
2394,4.788000,3,4195.312,21.173
2394,4.788000,4,4101.562,16.001
2394,4.788000,5,4171.875,15.443
2394,4.788000,6,4218.750,12.659
2394,4.788000,7,4054.688,12.241
2394,4.788000,8,4242.188,12.125
2395,4.790000,1,4148.438,25.716
2395,4.790000,2,4125.000,25.507
2395,4.790000,3,4195.312,21.613
2395,4.790000,4,4171.875,18.474
2395,4.790000,5,4101.562,14.848
2395,4.790000,6,4054.688,11.519
2395,4.790000,7,4242.188,11.006
2395,4.790000,8,4265.625,10.750
2396,4.792000,1,4148.438,26.326
2396,4.792000,2,4125.000,24.766
2396,4.792000,3,4195.312,21.791
2396,4.792000,4,4171.875,21.248
2396,4.792000,5,4101.562,13.139
2396,4.792000,6,4078.125,10.594
2396,4.792000,7,4054.688,10.389
2396,4.792000,8,4265.625,10.266
2397,4.794000,1,4148.438,26.824
2397,4.794000,2,4125.000,24.050
2397,4.794000,3,4171.875,23.324
2397,4.794000,4,4195.312,21.773
2397,4.794000,5,4078.125,11.516
2397,4.794000,6,4101.562,10.383
2397,4.794000,7,4265.625,9.997
2397,4.794000,8,4054.688,9.054
2398,4.796000,1,4148.438,27.137
2398,4.796000,2,4171.875,24.728
2398,4.796000,3,4125.000,23.415
2398,4.796000,4,4195.312,21.652
2398,4.796000,5,4078.125,11.541
2398,4.796000,6,4265.625,10.134
2398,4.796000,7,4031.250,7.962
2398,4.796000,8,4054.688,7.762
2399,4.798000,1,4148.438,27.250
2399,4.798000,2,4171.875,25.532
2399,4.798000,3,4125.000,22.872
2399,4.798000,4,4195.312,21.516
2399,4.798000,5,4078.125,10.838
2399,4.798000,6,4265.625,10.534
2399,4.798000,7,4218.750,7.321
2399,4.798000,8,4031.250,7.020
2400,4.800000,1,4148.438,27.152
2400,4.800000,2,4171.875,25.807
2400,4.800000,3,4125.000,22.403
2400,4.800000,4,4195.312,21.373
2400,4.800000,5,4265.625,11.002
2400,4.800000,6,4218.750,9.918
2400,4.800000,7,4078.125,9.512
2400,4.800000,8,4546.875,6.775
2401,4.802000,1,4148.438,26.810
2401,4.802000,2,4171.875,25.634
2401,4.802000,3,4125.000,21.991
2401,4.802000,4,4195.312,21.128
2401,4.802000,5,4218.750,12.119
2401,4.802000,6,4265.625,11.675
2401,4.802000,7,4078.125,7.610
2401,4.802000,8,4101.562,7.531
2402,4.804000,1,4148.438,26.195
2402,4.804000,2,4171.875,25.072
2402,4.804000,3,4125.000,21.585
2402,4.804000,4,4195.312,20.647
2402,4.804000,5,4218.750,13.837
2402,4.804000,6,4265.625,12.638
2402,4.804000,7,4101.562,10.374
2402,4.804000,8,4242.188,8.446
2403,4.806000,1,4148.438,25.301
2403,4.806000,2,4171.875,24.144
2403,4.806000,3,4125.000,21.073
2403,4.806000,4,4195.312,19.813
2403,4.806000,5,4218.750,15.093
2403,4.806000,6,4265.625,13.687
2403,4.806000,7,4101.562,11.758
2403,4.806000,8,4242.188,11.384
2404,4.808000,1,4148.438,24.138
2404,4.808000,2,4171.875,22.856
2404,4.808000,3,4125.000,20.317
2404,4.808000,4,4195.312,18.460
2404,4.808000,5,4218.750,15.997
2404,4.808000,6,4265.625,14.554
2404,4.808000,7,4242.188,13.677
2404,4.808000,8,4101.562,12.366
2405,4.810000,1,4148.438,22.742
2405,4.810000,2,4171.875,21.162
2405,4.810000,3,4125.000,19.163
2405,4.810000,4,4218.750,16.587
2405,4.810000,5,4195.312,16.397
2405,4.810000,6,4242.188,15.414
2405,4.810000,7,4265.625,15.140
2405,4.810000,8,4101.562,12.509
2406,4.812000,1,4148.438,21.154
2406,4.812000,2,4171.875,18.941
2406,4.812000,3,4125.000,17.479
2406,4.812000,4,4218.750,16.839
2406,4.812000,5,4242.188,16.709
2406,4.812000,6,4265.625,15.382
2406,4.812000,7,4195.312,13.433
2406,4.812000,8,4101.562,12.232
2407,4.814000,1,4148.438,19.441
2407,4.814000,2,4242.188,17.627
2407,4.814000,3,4218.750,16.830
2407,4.814000,4,4171.875,15.897
2407,4.814000,5,4265.625,15.176
2407,4.814000,6,4125.000,15.142
2407,4.814000,7,4101.562,11.448
2407,4.814000,8,4195.312,9.701
2408,4.816000,1,4242.188,18.106
2408,4.816000,2,4148.438,17.719
2408,4.816000,3,4218.750,16.823
2408,4.816000,4,4265.625,14.565
2408,4.816000,5,4125.000,11.991
2408,4.816000,6,4171.875,11.273
2408,4.816000,7,4289.062,10.043
2408,4.816000,8,4101.562,10.005
2409,4.818000,1,4242.188,18.069
2409,4.818000,2,4218.750,17.147
2409,4.818000,3,4148.438,16.203
2409,4.818000,4,4265.625,13.733
2409,4.818000,5,4289.062,11.082
2409,4.818000,6,4335.938,11.046
2409,4.818000,7,4359.375,11.010
2409,4.818000,8,4195.312,9.987
2410,4.820000,1,4218.750,17.876
2410,4.820000,2,4242.188,17.511
2410,4.820000,3,4148.438,15.228
2410,4.820000,4,4195.312,12.818
2410,4.820000,5,4265.625,12.761
2410,4.820000,6,4359.375,11.951
2410,4.820000,7,4335.938,11.883
2410,4.820000,8,4289.062,11.544
2411,4.822000,1,4218.750,18.764
2411,4.822000,2,4242.188,16.523
2411,4.822000,3,4148.438,15.096
2411,4.822000,4,4195.312,15.015
2411,4.822000,5,4359.375,12.559
2411,4.822000,6,4335.938,12.348
2411,4.822000,7,4171.875,11.825
2411,4.822000,8,4289.062,11.635
2412,4.824000,1,4218.750,19.553
2412,4.824000,2,4195.312,16.609
2412,4.824000,3,4148.438,15.852
2412,4.824000,4,4242.188,15.277
2412,4.824000,5,4171.875,15.182
2412,4.824000,6,4359.375,12.865
2412,4.824000,7,4335.938,12.443
2412,4.824000,8,4289.062,11.267
2413,4.826000,1,4218.750,20.132
2413,4.826000,2,4195.312,17.654
2413,4.826000,3,4171.875,17.195
2413,4.826000,4,4148.438,17.184
2413,4.826000,5,4242.188,14.146
2413,4.826000,6,4359.375,12.989
2413,4.826000,7,4335.938,12.073
2413,4.826000,8,4125.000,10.421
2414,4.828000,1,4218.750,20.532
2414,4.828000,2,4148.438,18.727
2414,4.828000,3,4171.875,18.466
2414,4.828000,4,4195.312,18.125
2414,4.828000,5,4242.188,13.678
2414,4.828000,6,4125.000,12.973
2414,4.828000,7,4359.375,12.812
2414,4.828000,8,4335.938,11.465
2415,4.830000,1,4218.750,20.823
2415,4.830000,2,4148.438,20.216
2415,4.830000,3,4171.875,19.299
2415,4.830000,4,4195.312,17.953
2415,4.830000,5,4125.000,15.009
2415,4.830000,6,4242.188,14.194
2415,4.830000,7,4359.375,12.404
2415,4.830000,8,4335.938,10.638
2416,4.832000,1,4148.438,21.494
2416,4.832000,2,4218.750,21.065
2416,4.832000,3,4171.875,19.886
2416,4.832000,4,4195.312,17.034
2416,4.832000,5,4125.000,16.664
2416,4.832000,6,4242.188,15.307
2416,4.832000,7,4359.375,11.909
2416,4.832000,8,4476.562,9.708
2417,4.834000,1,4148.438,22.495
2417,4.834000,2,4218.750,21.278
2417,4.834000,3,4171.875,20.338
2417,4.834000,4,4125.000,18.002
2417,4.834000,5,4242.188,16.429
2417,4.834000,6,4195.312,15.208
2417,4.834000,7,4359.375,11.305
2417,4.834000,8,4476.562,10.445
2418,4.836000,1,4148.438,23.198
2418,4.836000,2,4218.750,21.479
2418,4.836000,3,4171.875,20.684
2418,4.836000,4,4125.000,19.067
2418,4.836000,5,4242.188,17.236
2418,4.836000,6,4195.312,12.306
2418,4.836000,7,4476.562,10.956
2418,4.836000,8,4359.375,10.551
2419,4.838000,1,4148.438,23.622
2419,4.838000,2,4218.750,21.661
2419,4.838000,3,4171.875,20.892
2419,4.838000,4,4125.000,19.856
2419,4.838000,5,4242.188,17.657
2419,4.838000,6,4476.562,11.167
2419,4.838000,7,4101.562,10.788
2419,4.838000,8,4359.375,9.602
2420,4.840000,1,4148.438,23.786
2420,4.840000,2,4218.750,21.840
2420,4.840000,3,4171.875,20.910
2420,4.840000,4,4125.000,20.361
2420,4.840000,5,4242.188,17.651
2420,4.840000,6,4101.562,11.179
2420,4.840000,7,4476.562,11.026
2420,4.840000,8,4195.312,10.919
2421,4.842000,1,4148.438,23.708
2421,4.842000,2,4218.750,22.027
2421,4.842000,3,4171.875,20.685
2421,4.842000,4,4125.000,20.575
2421,4.842000,5,4242.188,17.219
2421,4.842000,6,4195.312,14.414
2421,4.842000,7,4101.562,11.422
2421,4.842000,8,4476.562,10.521
2422,4.844000,1,4148.438,23.407
2422,4.844000,2,4218.750,22.190
2422,4.844000,3,4125.000,20.494
2422,4.844000,4,4171.875,20.163
2422,4.844000,5,4195.312,17.114
2422,4.844000,6,4242.188,16.467
2422,4.844000,7,4101.562,11.483
2422,4.844000,8,4453.125,10.375
2423,4.846000,1,4148.438,22.914
2423,4.846000,2,4218.750,22.316
2423,4.846000,3,4125.000,20.111
2423,4.846000,4,4171.875,19.239
2423,4.846000,5,4195.312,18.946
2423,4.846000,6,4242.188,15.523
2423,4.846000,7,4101.562,11.338
2423,4.846000,8,4406.250,10.709
2424,4.848000,1,4218.750,22.429
2424,4.848000,2,4148.438,22.233
2424,4.848000,3,4195.312,20.070
2424,4.848000,4,4125.000,19.471
2424,4.848000,5,4171.875,17.818
2424,4.848000,6,4242.188,14.514
2424,4.848000,7,4406.250,11.359
2424,4.848000,8,4101.562,10.807
2425,4.850000,1,4218.750,22.557
2425,4.850000,2,4148.438,21.360
2425,4.850000,3,4195.312,20.589
2425,4.850000,4,4125.000,18.634
2425,4.850000,5,4171.875,15.808
2425,4.850000,6,4242.188,13.645
2425,4.850000,7,4406.250,11.903
2425,4.850000,8,4382.812,9.769
2426,4.852000,1,4218.750,22.708
2426,4.852000,2,4195.312,20.577
2426,4.852000,3,4148.438,20.316
2426,4.852000,4,4125.000,17.661
2426,4.852000,5,4242.188,13.262
2426,4.852000,6,4171.875,13.039
2426,4.852000,7,4406.250,12.305
2426,4.852000,8,4382.812,9.503
2427,4.854000,1,4218.750,22.880
2427,4.854000,2,4195.312,20.088
2427,4.854000,3,4148.438,19.151
2427,4.854000,4,4125.000,16.617
2427,4.854000,5,4242.188,13.548
2427,4.854000,6,4406.250,12.517
2427,4.854000,7,4429.688,9.980
2427,4.854000,8,4171.875,9.208
2428,4.856000,1,4218.750,23.044
2428,4.856000,2,4195.312,19.227
2428,4.856000,3,4148.438,17.934
2428,4.856000,4,4125.000,15.600
2428,4.856000,5,4242.188,14.383
2428,4.856000,6,4406.250,12.509
2428,4.856000,7,4429.688,11.253
2428,4.856000,8,4382.812,8.573
2429,4.858000,1,4218.750,23.159
2429,4.858000,2,4195.312,18.200
2429,4.858000,3,4148.438,16.726
2429,4.858000,4,4242.188,15.502
2429,4.858000,5,4125.000,14.690
2429,4.858000,6,4406.250,12.334
2429,4.858000,7,4429.688,11.837
2429,4.858000,8,4382.812,7.978
2430,4.860000,1,4218.750,23.201
2430,4.860000,2,4195.312,17.304
2430,4.860000,3,4242.188,16.641
2430,4.860000,4,4148.438,15.612
2430,4.860000,5,4125.000,13.849
2430,4.860000,6,4406.250,12.003
2430,4.860000,7,4429.688,11.806
2430,4.860000,8,4453.125,8.017
2431,4.862000,1,4218.750,23.171
2431,4.862000,2,4242.188,17.628
2431,4.862000,3,4195.312,16.794
2431,4.862000,4,4148.438,14.663
2431,4.862000,5,4125.000,12.939
2431,4.862000,6,4406.250,11.492
2431,4.862000,7,4429.688,11.212
2431,4.862000,8,4453.125,8.230
2432,4.864000,1,4218.750,23.093
2432,4.864000,2,4242.188,18.353
