frame,time_seconds,rank,frequency_hz,magnitude_db
191,0.382000,7,9210.938,0.860
191,0.382000,8,9468.750,0.818
192,0.384000,1,9468.750,1.623
192,0.384000,2,9375.000,1.568
192,0.384000,3,9562.500,1.475
192,0.384000,4,9281.250,1.352
192,0.384000,5,9187.500,1.189
192,0.384000,6,9492.188,1.167
192,0.384000,7,9398.438,0.995
192,0.384000,8,9093.750,0.839
193,0.386000,1,9562.500,2.227
193,0.386000,2,9468.750,2.090
193,0.386000,3,9492.188,1.850
193,0.386000,4,9585.938,1.699
193,0.386000,5,9375.000,1.683
193,0.386000,6,9656.250,1.403
193,0.386000,7,9398.438,1.345
193,0.386000,8,9281.250,1.040
194,0.388000,1,9562.500,2.620
194,0.388000,2,9585.938,2.263
194,0.388000,3,9468.750,2.232
194,0.388000,4,9492.188,2.180
194,0.388000,5,9656.250,1.973
194,0.388000,6,9375.000,1.499
194,0.388000,7,9843.750,1.487
194,0.388000,8,9750.000,1.458
195,0.390000,1,9562.500,2.672
195,0.390000,2,9585.938,2.459
195,0.390000,3,9656.250,2.175
195,0.390000,4,9492.188,2.167
195,0.390000,5,9468.750,2.051
195,0.390000,6,9843.750,1.993
195,0.390000,7,9820.312,1.943
195,0.390000,8,9750.000,1.812
196,0.392000,1,9562.500,2.382
196,0.392000,2,9585.938,2.293
196,0.392000,3,9843.750,2.122
196,0.392000,4,9820.312,2.056
196,0.392000,5,9656.250,2.016
196,0.392000,6,9867.188,1.882
196,0.392000,7,9890.625,1.804
196,0.392000,8,9492.188,1.804
197,0.394000,1,9843.750,1.878
197,0.394000,2,9820.312,1.797
197,0.394000,3,9585.938,1.758
197,0.394000,4,9562.500,1.743
197,0.394000,5,9867.188,1.731
197,0.394000,6,9890.625,1.660
197,0.394000,7,9914.062,1.612
197,0.394000,8,9796.875,1.518
198,0.396000,1,9000.000,2.116
198,0.396000,2,9070.312,1.807
198,0.396000,3,9046.875,1.688
198,0.396000,4,9843.750,1.248
198,0.396000,5,9867.188,1.192
198,0.396000,6,9820.312,1.158
198,0.396000,7,9890.625,1.124
198,0.396000,8,9914.062,1.080
199,0.398000,1,9000.000,3.065
199,0.398000,2,9046.875,2.985
199,0.398000,3,9070.312,2.934
199,0.398000,4,9023.438,2.535
199,0.398000,5,8976.562,1.082
199,0.398000,6,9117.188,0.484
199,0.398000,7,9867.188,0.240
199,0.398000,8,9843.750,0.204
200,0.400000,1,9046.875,4.063
200,0.400000,2,9000.000,3.870
200,0.400000,3,9023.438,3.729
200,0.400000,4,9070.312,3.677
200,0.400000,5,8976.562,2.228
200,0.400000,6,9117.188,1.400
200,0.400000,7,9093.750,1.354
200,0.400000,8,8953.125,0.556
201,0.402000,1,9046.875,4.696
201,0.402000,2,9023.438,4.416
201,0.402000,3,9000.000,4.408
201,0.402000,4,9070.312,4.204
201,0.402000,5,8976.562,2.846
201,0.402000,6,9117.188,2.084
201,0.402000,7,9093.750,1.943
201,0.402000,8,8953.125,1.218
202,0.404000,1,9046.875,4.881
202,0.404000,2,9023.438,4.715
202,0.404000,3,9000.000,4.618
202,0.404000,4,9070.312,4.513
202,0.404000,5,8976.562,3.025
202,0.404000,6,9117.188,2.426
202,0.404000,7,9093.750,1.959
202,0.404000,8,8953.125,1.540
203,0.406000,1,9023.438,4.639
203,0.406000,2,9046.875,4.634
203,0.406000,3,9070.312,4.592
203,0.406000,4,9000.000,4.510
203,0.406000,5,8976.562,2.775
203,0.406000,6,9117.188,2.458
203,0.406000,7,8953.125,1.529
203,0.406000,8,9093.750,1.423
204,0.408000,1,9070.312,4.436
204,0.408000,2,9023.438,4.188
204,0.408000,3,9000.000,4.083
204,0.408000,4,9046.875,3.940
204,0.408000,5,9117.188,2.212
204,0.408000,6,8976.562,2.074
204,0.408000,7,9140.625,1.775
204,0.408000,8,8953.125,1.186
205,0.410000,1,9070.312,4.041
205,0.410000,2,9023.438,3.344
205,0.410000,3,9000.000,3.335
205,0.410000,4,9046.875,2.759
205,0.410000,5,9140.625,2.593
205,0.410000,6,9117.188,1.724
205,0.410000,7,9210.938,1.550
205,0.410000,8,9234.375,1.194
206,0.412000,1,9070.312,3.375
206,0.412000,2,9140.625,3.146
206,0.412000,3,9210.938,3.008
206,0.412000,4,9234.375,2.705
206,0.412000,5,9000.000,2.241
206,0.412000,6,9023.438,2.077
206,0.412000,7,9187.500,1.899
206,0.412000,8,9257.812,1.798
207,0.414000,1,9210.938,4.041
207,0.414000,2,9234.375,3.680
207,0.414000,3,9140.625,3.466
207,0.414000,4,9257.812,2.886
207,0.414000,5,9187.500,2.764
207,0.414000,6,9070.312,2.428
207,0.414000,7,9281.250,1.658
207,0.414000,8,9304.688,0.781
208,0.416000,1,9210.938,4.741
208,0.416000,2,9234.375,4.232
208,0.416000,3,9140.625,3.549
208,0.416000,4,9257.812,3.478
208,0.416000,5,9187.500,3.222
208,0.416000,6,9281.250,2.555
208,0.416000,7,9164.062,1.254
208,0.416000,8,9070.312,1.201
209,0.418000,1,9210.938,5.118
209,0.418000,2,9234.375,4.421
209,0.418000,3,9257.812,3.577
209,0.418000,4,9140.625,3.348
209,0.418000,5,9187.500,3.275
209,0.418000,6,9281.250,3.234
209,0.418000,7,9164.062,2.251
209,0.418000,8,9328.125,0.294
210,0.420000,1,9210.938,5.180
210,0.420000,2,9234.375,4.270
210,0.420000,3,9281.250,3.685
210,0.420000,4,9257.812,3.196
210,0.420000,5,9187.500,2.919
210,0.420000,6,9140.625,2.854
210,0.420000,7,9164.062,2.764
210,0.420000,8,9328.125,0.464
211,0.422000,1,9210.938,4.936
211,0.422000,2,9281.250,3.904
211,0.422000,3,9234.375,3.797
211,0.422000,4,9164.062,2.834
211,0.422000,5,9257.812,2.318
211,0.422000,6,9187.500,2.126
211,0.422000,7,9140.625,2.070
211,0.422000,8,9328.125,0.453
212,0.424000,1,9210.938,4.395
212,0.424000,2,9281.250,3.881
212,0.424000,3,9234.375,3.021
212,0.424000,4,9164.062,2.464
212,0.424000,5,9398.438,1.232
212,0.424000,6,9140.625,1.039
212,0.424000,7,9257.812,0.912
212,0.424000,8,9187.500,0.840
213,0.426000,1,9281.250,3.634
213,0.426000,2,9210.938,3.622
213,0.426000,3,9398.438,2.217
213,0.426000,4,9234.375,1.933
213,0.426000,5,9351.562,1.743
213,0.426000,6,9164.062,1.640
213,0.426000,7,9468.750,1.378
213,0.426000,8,9445.312,1.005
214,0.428000,1,9281.250,3.189
214,0.428000,2,9398.438,2.843
214,0.428000,3,9210.938,2.622
214,0.428000,4,9351.562,2.441
214,0.428000,5,9468.750,2.047
214,0.428000,6,9445.312,2.044
214,0.428000,7,9421.875,1.880
214,0.428000,8,9234.375,0.638
215,0.430000,1,9398.438,3.104
215,0.430000,2,9445.312,2.863
215,0.430000,3,9351.562,2.770
215,0.430000,4,9421.875,2.760
215,0.430000,5,9281.250,2.443
215,0.430000,6,9468.750,2.166
215,0.430000,7,9375.000,1.550
215,0.430000,8,9210.938,1.283
216,0.432000,1,9445.312,3.484
216,0.432000,2,9421.875,3.118
216,0.432000,3,9398.438,3.029
216,0.432000,4,9351.562,2.679
216,0.432000,5,9375.000,2.676
216,0.432000,6,9492.188,1.743
216,0.432000,7,9468.750,1.712
216,0.432000,8,9281.250,1.385
217,0.434000,1,9445.312,3.900
217,0.434000,2,9375.000,3.380
217,0.434000,3,9421.875,2.993
217,0.434000,4,9398.438,2.627
217,0.434000,5,9351.562,2.148
217,0.434000,6,9492.188,2.043
217,0.434000,7,9468.750,0.641
217,0.434000,8,9328.125,0.507
218,0.436000,1,9445.312,4.105
218,0.436000,2,9375.000,3.692
218,0.436000,3,9421.875,2.403
218,0.436000,4,9492.188,2.088
218,0.436000,5,9398.438,1.909
218,0.436000,6,9562.500,1.221
218,0.436000,7,9351.562,1.144
218,0.436000,8,9515.625,0.492
219,0.438000,1,9445.312,4.098
219,0.438000,2,9375.000,3.623
219,0.438000,3,9492.188,1.914
219,0.438000,4,9562.500,1.780
219,0.438000,5,9421.875,1.373
219,0.438000,6,9398.438,0.905
219,0.438000,7,9515.625,0.676
219,0.438000,8,9304.688,0.417
220,0.440000,1,9445.312,3.837
220,0.440000,2,9375.000,3.184
220,0.440000,3,9562.500,2.140
220,0.440000,4,9492.188,1.621
220,0.440000,5,9632.812,1.207
220,0.440000,6,9515.625,0.884
220,0.440000,7,9421.875,0.055
220,0.440000,8,9679.688,0.026
221,0.442000,1,9445.312,3.365
221,0.442000,2,9375.000,2.484
221,0.442000,3,9562.500,2.302
221,0.442000,4,9632.812,1.743
221,0.442000,5,9492.188,1.265
221,0.442000,6,9515.625,1.089
221,0.442000,7,9679.688,0.611
221,0.442000,8,9609.375,0.441
222,0.444000,1,9445.312,2.705
222,0.444000,2,9562.500,2.264
222,0.444000,3,9632.812,1.994
222,0.444000,4,9375.000,1.564
222,0.444000,5,9515.625,1.231
222,0.444000,6,9609.375,0.981
222,0.444000,7,9679.688,0.898
222,0.444000,8,9492.188,0.879
223,0.446000,1,9562.500,2.018
223,0.446000,2,9632.812,1.951
223,0.446000,3,9445.312,1.851
223,0.446000,4,9609.375,1.255
223,0.446000,5,9515.625,1.235
223,0.446000,6,9679.688,0.884
223,0.446000,7,9585.938,0.721
223,0.446000,8,9703.125,0.564
224,0.448000,1,9632.812,1.608
224,0.448000,2,9562.500,1.570
224,0.448000,3,9609.375,1.229
224,0.448000,4,9585.938,1.097
224,0.448000,5,9515.625,1.033
224,0.448000,6,9445.312,0.832
224,0.448000,7,9656.250,0.721
224,0.448000,8,9679.688,0.567
225,0.450000,1,9585.938,0.956
225,0.450000,2,9632.812,0.949
225,0.450000,3,9562.500,0.930
225,0.450000,4,9609.375,0.878
225,0.450000,5,9515.625,0.564
225,0.450000,6,9656.250,0.395
225,0.450000,7,9539.062,0.254
225,0.450000,8,9679.688,-0.060
226,0.452000,1,9585.938,0.278
226,0.452000,2,9609.375,0.167
226,0.452000,3,9562.500,0.111
226,0.452000,4,9632.812,-0.037
226,0.452000,5,9539.062,-0.080
226,0.452000,6,9515.625,-0.224
226,0.452000,7,9656.250,-0.457
226,0.452000,8,9492.188,-0.987
227,0.454000,1,9585.938,-0.910
227,0.454000,2,9562.500,-0.943
227,0.454000,3,9609.375,-1.015
227,0.454000,4,9539.062,-1.031
227,0.454000,5,9515.625,-1.348
227,0.454000,6,9632.812,-1.356
227,0.454000,7,9492.188,-1.816
227,0.454000,8,9656.250,-1.855
228,0.456000,1,9562.500,-2.458
228,0.456000,2,9585.938,-2.526
228,0.456000,3,9539.062,-2.557
228,0.456000,4,9609.375,-2.759
228,0.456000,5,9515.625,-2.797
228,0.456000,6,9492.188,-3.129
228,0.456000,7,9632.812,-3.171
228,0.456000,8,9468.750,-3.568
229,0.458000,1,9562.500,-4.582
229,0.458000,2,9539.062,-4.600
229,0.458000,3,9585.938,-4.736
229,0.458000,4,9515.625,-4.763
229,0.458000,5,9492.188,-5.055
229,0.458000,6,9609.375,-5.084
229,0.458000,7,9468.750,-5.474
229,0.458000,8,9632.812,-5.624
230,0.460000,1,9539.062,-7.340
230,0.460000,2,9515.625,-7.422
230,0.460000,3,9562.500,-7.430
230,0.460000,4,9492.188,-7.654
230,0.460000,5,9585.938,-7.713
230,0.460000,6,9468.750,-8.025
230,0.460000,7,9609.375,-8.205
230,0.460000,8,9445.312,-8.544
231,0.462000,1,9515.625,-11.018
231,0.462000,2,9539.062,-11.050
231,0.462000,3,9492.188,-11.164
231,0.462000,4,9562.500,-11.295
231,0.462000,5,9468.750,-11.459
231,0.462000,6,9585.938,-11.761
231,0.462000,7,9445.312,-11.913
231,0.462000,8,9609.375,-12.456
232,0.464000,1,9515.625,-16.048
232,0.464000,2,9492.188,-16.052
232,0.464000,3,9468.750,-16.203
232,0.464000,4,9539.062,-16.260
232,0.464000,5,3609.375,-16.296
232,0.464000,6,3585.938,-16.315
232,0.464000,7,3632.812,-16.495
232,0.464000,8,3562.500,-16.527
233,0.466000,1,3632.812,-9.668
233,0.466000,2,3609.375,-9.716
233,0.466000,3,3656.250,-9.865
233,0.466000,4,3585.938,-9.982
233,0.466000,5,3679.688,-10.333
233,0.466000,6,3562.500,-10.434
233,0.466000,7,3539.062,-11.040
233,0.466000,8,3703.125,-11.101
234,0.468000,1,3632.812,-4.995
234,0.468000,2,3656.250,-5.037
234,0.468000,3,3609.375,-5.201
234,0.468000,4,3679.688,-5.355
234,0.468000,5,3585.938,-5.623
234,0.468000,6,3703.125,-5.970
234,0.468000,7,3562.500,-6.224
234,0.468000,8,3726.562,-6.901
235,0.470000,1,3656.250,-1.535
235,0.470000,2,3632.812,-1.596
235,0.470000,3,3679.688,-1.751
235,0.470000,4,3609.375,-1.909
235,0.470000,5,3703.125,-2.263
235,0.470000,6,3585.938,-2.440
235,0.470000,7,3726.562,-3.080
235,0.470000,8,3562.500,-3.146
236,0.472000,1,3656.250,1.072
236,0.472000,2,3632.812,0.935
236,0.472000,3,3679.688,0.930
236,0.472000,4,3609.375,0.543
236,0.472000,5,3703.125,0.495
236,0.472000,6,3585.938,-0.069
236,0.472000,7,3726.562,-0.240
236,0.472000,8,3562.500,-0.855
237,0.474000,1,3656.250,2.996
237,0.474000,2,3679.688,2.927
237,0.474000,3,3632.812,2.828
237,0.474000,4,3703.125,2.576
237,0.474000,5,3609.375,2.376
237,0.474000,6,3726.562,1.880
237,0.474000,7,3585.938,1.668
237,0.474000,8,3750.000,0.906
238,0.476000,1,3656.250,4.386
238,0.476000,2,3679.688,4.313
238,0.476000,3,3632.812,4.246
238,0.476000,4,3703.125,4.146
238,0.476000,5,3609.375,3.672
238,0.476000,6,3726.562,3.512
238,0.476000,7,3585.938,2.874
238,0.476000,8,3750.000,2.393
239,0.478000,1,3656.250,5.336
239,0.478000,2,3703.125,5.233
239,0.478000,3,3632.812,5.229
239,0.478000,4,3679.688,5.212
239,0.478000,5,3726.562,4.732
239,0.478000,6,3609.375,4.516
239,0.478000,7,3585.938,3.636
239,0.478000,8,3750.000,3.405
240,0.480000,1,3703.125,5.902
240,0.480000,2,3656.250,5.889
240,0.480000,3,3632.812,5.820
240,0.480000,4,3679.688,5.676
240,0.480000,5,3726.562,5.573
240,0.480000,6,3609.375,4.952
240,0.480000,7,3750.000,3.991
240,0.480000,8,3585.938,3.989
241,0.482000,1,3703.125,6.180
241,0.482000,2,3656.250,6.065
241,0.482000,3,3726.562,6.060
241,0.482000,4,3632.812,6.044
241,0.482000,5,3679.688,5.735
241,0.482000,6,3609.375,5.003
241,0.482000,7,3750.000,4.194
241,0.482000,8,3585.938,3.950
242,0.484000,1,3726.562,6.208
242,0.484000,2,3703.125,6.081
242,0.484000,3,3632.812,5.911
242,0.484000,4,3656.250,5.872
242,0.484000,5,3679.688,5.393
242,0.484000,6,3609.375,4.672
242,0.484000,7,3796.875,4.212
242,0.484000,8,3750.000,4.033
243,0.486000,1,3726.562,6.021
243,0.486000,2,3703.125,5.603
243,0.486000,3,3632.812,5.414
243,0.486000,4,3656.250,5.302
243,0.486000,5,3679.688,4.630
243,0.486000,6,3796.875,4.280
243,0.486000,7,3609.375,3.948
243,0.486000,8,3984.375,3.795
244,0.488000,1,3726.562,5.491
244,0.488000,2,3984.375,5.139
244,0.488000,3,3703.125,4.730
244,0.488000,4,3632.812,4.538
244,0.488000,5,3656.250,4.331
244,0.488000,6,3796.875,4.023
244,0.488000,7,3890.625,4.020
244,0.488000,8,3820.312,3.826
245,0.490000,1,3984.375,6.092
245,0.490000,2,4007.812,4.851
245,0.490000,3,4054.688,4.811
245,0.490000,4,4078.125,4.653
245,0.490000,5,3726.562,4.557
245,0.490000,6,3890.625,4.259
245,0.490000,7,3914.062,4.154
245,0.490000,8,3820.312,3.662
246,0.492000,1,3984.375,6.634
246,0.492000,2,4007.812,5.847
246,0.492000,3,4054.688,5.780
246,0.492000,4,4078.125,5.549
246,0.492000,5,4031.250,4.882
246,0.492000,6,3960.938,4.400
246,0.492000,7,3890.625,4.351
246,0.492000,8,3914.062,4.332
247,0.494000,1,3984.375,6.839
247,0.494000,2,4007.812,6.426
247,0.494000,3,4054.688,6.366
247,0.494000,4,4078.125,6.055
247,0.494000,5,4031.250,5.788
247,0.494000,6,3960.938,4.972
247,0.494000,7,4101.562,4.394
247,0.494000,8,3890.625,4.210
248,0.496000,1,3984.375,6.687
248,0.496000,2,4007.812,6.623
248,0.496000,3,4054.688,6.577
248,0.496000,4,4031.250,6.268
248,0.496000,5,4078.125,6.203
248,0.496000,6,3960.938,5.217
248,0.496000,7,4101.562,4.842
248,0.496000,8,4125.000,3.755
249,0.498000,1,4007.812,6.450
249,0.498000,2,4054.688,6.430
249,0.498000,3,4031.250,6.338
249,0.498000,4,3984.375,6.170
249,0.498000,5,4078.125,5.986
249,0.498000,6,3960.938,5.130
249,0.498000,7,4101.562,4.903
249,0.498000,8,4125.000,3.866
250,0.500000,1,4031.250,6.003
250,0.500000,2,4054.688,5.920
250,0.500000,3,4007.812,5.897
250,0.500000,4,4078.125,5.395
250,0.500000,5,3984.375,5.270
250,0.500000,6,3960.938,4.694
250,0.500000,7,4101.562,4.578
250,0.500000,8,4125.000,3.590
251,0.502000,1,4031.250,5.243
251,0.502000,2,4054.688,5.030
251,0.502000,3,4007.812,4.938
251,0.502000,4,3750.000,4.885
251,0.502000,5,4078.125,4.404
251,0.502000,6,3984.375,3.952
251,0.502000,7,3960.938,3.879
251,0.502000,8,4101.562,3.852
252,0.504000,1,3750.000,6.276
252,0.504000,2,3703.125,4.489
252,0.504000,3,3773.438,4.053
252,0.504000,4,4031.250,4.051
252,0.504000,5,3820.312,4.011
252,0.504000,6,4054.688,3.693
252,0.504000,7,3726.562,3.640
252,0.504000,8,4007.812,3.501
253,0.506000,1,3750.000,7.475
253,0.506000,2,3726.562,5.601
253,0.506000,3,3703.125,5.575
253,0.506000,4,3773.438,5.523
253,0.506000,5,3796.875,4.804
253,0.506000,6,3820.312,4.681
253,0.506000,7,3679.688,3.355
253,0.506000,8,4031.250,2.387
254,0.508000,1,3750.000,8.437
254,0.508000,2,3726.562,6.785
254,0.508000,3,3773.438,6.646
254,0.508000,4,3703.125,6.338
254,0.508000,5,3796.875,5.412
254,0.508000,6,3820.312,5.406
254,0.508000,7,3679.688,4.634
254,0.508000,8,3656.250,1.999
255,0.510000,1,3750.000,9.132
255,0.510000,2,3773.438,7.545
255,0.510000,3,3726.562,7.315
255,0.510000,4,3703.125,6.874
255,0.510000,5,3820.312,6.152
255,0.510000,6,3679.688,5.448
255,0.510000,7,3796.875,5.240
255,0.510000,8,3656.250,2.545
256,0.512000,1,3750.000,9.559
256,0.512000,2,3773.438,8.268
256,0.512000,3,3726.562,7.246
256,0.512000,4,3703.125,7.205
256,0.512000,5,3820.312,6.882
256,0.512000,6,3679.688,5.811
256,0.512000,7,3796.875,4.189
256,0.512000,8,3843.750,3.972
257,0.514000,1,3750.000,9.735
257,0.514000,2,3773.438,8.812
257,0.514000,3,3820.312,7.556
257,0.514000,4,3703.125,7.327
257,0.514000,5,3726.562,6.568
257,0.514000,6,3679.688,5.755
257,0.514000,7,3843.750,5.400
257,0.514000,8,3656.250,2.554
258,0.516000,1,3750.000,9.680
258,0.516000,2,3773.438,9.168
258,0.516000,3,3820.312,8.153
258,0.516000,4,3703.125,7.237
258,0.516000,5,3843.750,6.558
258,0.516000,6,3679.688,5.296
258,0.516000,7,3726.562,5.185
258,0.516000,8,3656.250,2.005
259,0.518000,1,3750.000,9.407
259,0.518000,2,3773.438,9.340
259,0.518000,3,3820.312,8.617
259,0.518000,4,3843.750,7.514
259,0.518000,5,3703.125,6.900
259,0.518000,6,3679.688,4.476
259,0.518000,7,3890.625,3.334
259,0.518000,8,3726.562,2.906
260,0.520000,1,3773.438,9.349
260,0.520000,2,3820.312,8.939
260,0.520000,3,3750.000,8.925
260,0.520000,4,3843.750,8.213
260,0.520000,5,3703.125,6.318
260,0.520000,6,3890.625,4.439
260,0.520000,7,3679.688,3.300
260,0.520000,8,3867.188,2.653
261,0.522000,1,3820.312,9.184
261,0.522000,2,3773.438,9.138
261,0.522000,3,3843.750,8.590
261,0.522000,4,3750.000,8.306
261,0.522000,5,3890.625,5.449
261,0.522000,6,3703.125,5.444
261,0.522000,7,3867.188,4.323
261,0.522000,8,3914.062,2.346
262,0.524000,1,3820.312,9.334
262,0.524000,2,3773.438,8.789
262,0.524000,3,3843.750,8.731
262,0.524000,4,3750.000,7.543
262,0.524000,5,3890.625,6.417
262,0.524000,6,3867.188,5.065
262,0.524000,7,3703.125,4.385
262,0.524000,8,3796.875,3.017
263,0.526000,1,3820.312,9.399
263,0.526000,2,3843.750,8.698
263,0.526000,3,3773.438,8.358
263,0.526000,4,3890.625,7.325
263,0.526000,5,3750.000,6.681
263,0.526000,6,3867.188,4.991
263,0.526000,7,3796.875,4.643
263,0.526000,8,3914.062,3.458
264,0.528000,1,3820.312,9.398
264,0.528000,2,3843.750,8.539
264,0.528000,3,3890.625,8.128
264,0.528000,4,3773.438,7.864
264,0.528000,5,3750.000,5.810
264,0.528000,6,3796.875,5.161
264,0.528000,7,3914.062,4.129
264,0.528000,8,3867.188,4.117
265,0.530000,1,3820.312,9.339
265,0.530000,2,3890.625,8.789
265,0.530000,3,3843.750,8.292
265,0.530000,4,3773.438,7.306
265,0.530000,5,3750.000,5.002
265,0.530000,6,3914.062,4.994
265,0.530000,7,3796.875,4.713
265,0.530000,8,3960.938,4.340
266,0.532000,1,3890.625,9.282
266,0.532000,2,3820.312,9.192
266,0.532000,3,3843.750,8.003
266,0.532000,4,3773.438,6.668
266,0.532000,5,3914.062,5.937
266,0.532000,6,3960.938,5.270
266,0.532000,7,3750.000,4.251
266,0.532000,8,3796.875,3.215
267,0.534000,1,3890.625,9.578
267,0.534000,2,3820.312,8.876
267,0.534000,3,3843.750,7.734
267,0.534000,4,3914.062,6.756
267,0.534000,5,3960.938,6.031
267,0.534000,6,3773.438,5.952
267,0.534000,7,3750.000,3.451
267,0.534000,8,3937.500,2.388
268,0.536000,1,3890.625,9.658
268,0.536000,2,3820.312,8.345
268,0.536000,3,3843.750,7.469
268,0.536000,4,3914.062,7.396
268,0.536000,5,3960.938,6.660
268,0.536000,6,3773.438,5.076
268,0.536000,7,3937.500,4.059
268,0.536000,8,3984.375,2.895
269,0.538000,1,3890.625,9.559
269,0.538000,2,3914.062,7.855
269,0.538000,3,3820.312,7.579
269,0.538000,4,3960.938,7.250
269,0.538000,5,3843.750,7.248
269,0.538000,6,3937.500,4.860
269,0.538000,7,3773.438,4.066
269,0.538000,8,3984.375,3.602
270,0.540000,1,3890.625,9.321
270,0.540000,2,3914.062,8.146
270,0.540000,3,3960.938,7.790
270,0.540000,4,3843.750,7.100
270,0.540000,5,3820.312,6.634
270,0.540000,6,3937.500,4.883
270,0.540000,7,3984.375,4.097
270,0.540000,8,4031.250,3.668
271,0.542000,1,3890.625,8.987
271,0.542000,2,3914.062,8.278
271,0.542000,3,3960.938,8.256
271,0.542000,4,3843.750,6.997
271,0.542000,5,3820.312,5.604
271,0.542000,6,4031.250,4.704
271,0.542000,7,3984.375,4.564
271,0.542000,8,3937.500,4.120
272,0.544000,1,3960.938,8.637
272,0.544000,2,3890.625,8.614
272,0.544000,3,3914.062,8.246
272,0.544000,4,3843.750,6.869
272,0.544000,5,4031.250,5.586
272,0.544000,6,3984.375,5.116
272,0.544000,7,3820.312,4.607
272,0.544000,8,3867.188,3.699
273,0.546000,1,3960.938,8.923
273,0.546000,2,3890.625,8.239
273,0.546000,3,3914.062,8.049
273,0.546000,4,3843.750,6.631
273,0.546000,5,4031.250,6.292
273,0.546000,6,3984.375,5.759
273,0.546000,7,3820.312,3.734
273,0.546000,8,3867.188,2.362
274,0.548000,1,3960.938,9.070
274,0.548000,2,3890.625,7.818
274,0.548000,3,3914.062,7.737
274,0.548000,4,4031.250,6.795
274,0.548000,5,3984.375,6.418
274,0.548000,6,3843.750,6.222
274,0.548000,7,3820.312,2.980
274,0.548000,8,4101.562,2.700
275,0.550000,1,3960.938,8.981
275,0.550000,2,3914.062,7.391
275,0.550000,3,3890.625,7.244
275,0.550000,4,3984.375,7.040
275,0.550000,5,4031.250,7.016
275,0.550000,6,3843.750,5.640
275,0.550000,7,4054.688,3.646
275,0.550000,8,4007.812,3.366
276,0.552000,1,3960.938,8.669
276,0.552000,2,3984.375,7.503
276,0.552000,3,3914.062,7.015
276,0.552000,4,4031.250,6.998
276,0.552000,5,3890.625,6.498
276,0.552000,6,3843.750,4.878
276,0.552000,7,4007.812,4.821
276,0.552000,8,4054.688,4.480
277,0.554000,1,3960.938,8.174
277,0.554000,2,3984.375,7.696
277,0.554000,3,4031.250,6.732
277,0.554000,4,3914.062,6.561
277,0.554000,5,4007.812,5.727
277,0.554000,6,3890.625,5.659
277,0.554000,7,4054.688,4.856
277,0.554000,8,3843.750,3.915
278,0.556000,1,3984.375,7.564
278,0.556000,2,3960.938,7.508
278,0.556000,3,4031.250,6.213
278,0.556000,4,4007.812,6.123
278,0.556000,5,3914.062,5.999
278,0.556000,6,4054.688,4.784
278,0.556000,7,3890.625,4.777
278,0.556000,8,3937.500,3.982
279,0.558000,1,3984.375,7.059
279,0.558000,2,3960.938,6.688
279,0.558000,3,4007.812,6.025
279,0.558000,4,4031.250,5.444
279,0.558000,5,3914.062,5.294
279,0.558000,6,3937.500,4.761
279,0.558000,7,4054.688,4.241
279,0.558000,8,3890.625,3.863
280,0.560000,1,3984.375,6.129
280,0.560000,2,3960.938,5.725
280,0.560000,3,4007.812,5.417
280,0.560000,4,3937.500,4.734
280,0.560000,5,4031.250,4.425
280,0.560000,6,3914.062,4.396
280,0.560000,7,4054.688,3.183
280,0.560000,8,3890.625,2.893
281,0.562000,1,3984.375,4.764
281,0.562000,2,3960.938,4.556
281,0.562000,3,4007.812,4.237
281,0.562000,4,3937.500,3.979
281,0.562000,5,3914.062,3.217
281,0.562000,6,4031.250,3.109
281,0.562000,7,3890.625,1.823
281,0.562000,8,4054.688,1.623
282,0.564000,1,3960.938,2.998
282,0.564000,2,3984.375,2.990
282,0.564000,3,3937.500,2.551
282,0.564000,4,4007.812,2.438
282,0.564000,5,3914.062,1.698
282,0.564000,6,4031.250,1.297
282,0.564000,7,3890.625,0.494
282,0.564000,8,4054.688,-0.381
283,0.566000,1,3960.938,0.838
283,0.566000,2,3984.375,0.699
283,0.566000,3,3937.500,0.495
283,0.566000,4,4007.812,0.030
283,0.566000,5,3914.062,-0.256
283,0.566000,6,4031.250,-1.213
283,0.566000,7,3890.625,-1.315
283,0.566000,8,3867.188,-2.573
284,0.568000,1,3960.938,-2.063
284,0.568000,2,3937.500,-2.255
284,0.568000,3,3984.375,-2.346
284,0.568000,4,3914.062,-2.857
284,0.568000,5,4007.812,-3.150
284,0.568000,6,3890.625,-3.765
284,0.568000,7,4031.250,-4.548
284,0.568000,8,3867.188,-4.911
285,0.570000,1,3937.500,-5.952
285,0.570000,2,3960.938,-5.962
285,0.570000,3,3914.062,-6.357
285,0.570000,4,3984.375,-6.443
285,0.570000,5,3890.625,-7.065
285,0.570000,6,4007.812,-7.417
285,0.570000,7,3867.188,-8.062
285,0.570000,8,4031.250,-9.014
286,0.572000,1,6070.312,-8.480
286,0.572000,2,6093.750,-8.547
286,0.572000,3,6046.875,-8.567
286,0.572000,4,6023.438,-8.736
286,0.572000,5,6117.188,-8.751
286,0.572000,6,6000.000,-9.035
286,0.572000,7,6140.625,-9.090
286,0.572000,8,5976.562,-9.450
287,0.574000,1,6093.750,-4.720
287,0.574000,2,6070.312,-4.758
287,0.574000,3,6117.188,-4.799
287,0.574000,4,6046.875,-4.915
287,0.574000,5,6140.625,-5.006
287,0.574000,6,6023.438,-5.155
287,0.574000,7,6164.062,-5.374
